customer_id,recency,frequency,monetary,r_scaled,f_scaled,m_scaled,cluster,customer_segment
6a1f46a23c0aa83b3cfd614b80b4b0eb03939d0f4ff21a90577c35c9a7da8150,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Hibernating / Lost
1c8a660722c5ea0e906a4b707d2d8c79ec6e2a65c64366bc598e51c3f2d18604,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Hibernating / Lost
5675c84b2dc9e78e35cda0d8f177fe92dc63e23416676eee1990a8b075e9cc81,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Hibernating / Lost
3f03327a923064dfc8383e1e52e27c324e9def5383f346c00daf6555160edbb0,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Hibernating / Lost
6a9863f16130615a86b0804f28f137027b79dc92b6e6bb82478418f4e37cc1db,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Hibernating / Lost
103077726e4db50a0dafc566fb9219eabb0fac6c00cedb523dfb0bbf8fb14101,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Promising / Needs Attention
1814896db31e5e989681d18d5197e8fa198fd3afd68e38aba49ffb4abee99593,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Promising / Needs Attention
44cabccb01d1aa048fc43da602942b3b993ba4ec7f8554e965da25b899525f67,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Promising / Needs Attention
6fef23bb0edf4c37fcc8e030da419e2fddf720ec6ba9d0d419e60d483b72df09,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Promising / Needs Attention
566c6c8fc7e7726b78e015982d0a2592fbbb6ec581d41eabb4794e3ee09de852,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Recent Potential
5c1eb6da58dd951462a9dc8b5b1fe4843df81aa0c7e288db22e241ad6e582b2e,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Recent Potential
179eef7a10a8c0b8e644fe0081897baaa68d6ca362fd4c9b7eb700a1809d54d4,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Recent Potential
7545f90ffec651b3568006f8bbca7975fcd9a84696be3cc70fdf7e0e980cb81d,1,1,0.008458,0.0,0.32678647381815895,0.06971840443645105,0,Recent Potential
58230bda07bf0ecff46e8b5c9aa0c583ef0205c9d99c492b45e21a5248f2cbb5,1,2,0.010136,0.0,0.6535729476363179,0.08354998195411063,0,Hibernating / Lost
446a28c4ef873faa9a6e402e1c0b2135538f47e00fe562ad9b560db5e581846b,1,2,0.010136,0.0,0.6535729476363179,0.08354998195411063,0,At Risk
49296463827c5808bbe9a93df6b401fa3d949ff5912cb548120b51c430d046b1,1,2,0.010136,0.0,0.6535729476363179,0.08354998195411063,0,Loyal Customers
531911b743218eb1484bc17e0ddb0dbd8777b0d88de9f6979a40a6636ab0436f,1,2,0.010136,0.0,0.6535729476363179,0.08354998195411063,0,Loyal Customers
7e1229e00794c05c2a793f5bb855a478d7e7504b908b208bab0c8c17d3906394,1,2,0.010136,0.0,0.6535729476363179,0.08354998195411063,0,Loyal Customers
4c9625b464fd1cefcb3008c9f0c532a235a48270b334e94faebbd1b54921f41a,1,3,0.010136,0.0,0.9803594214544769,0.08354998195411063,0,Loyal Customers
6e1b5a72046cbddfc2f0f2856cdbbc3959b361300a7188ccaaf5ef0a7d8c5a5f,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
15734712fdaf4a8ddabc641d3c5281d21e1f669a42be6140da59903ccbb961c3,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
0f45b81ff68c319d20c85e673aeaa6ae188736810fb15f215aa2fd629266db72,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
1b02d2f7d47049fe2bac2dcb7423aef86d89f6d26677e41f09f44bf22f3720c5,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
1ba58e932efa3f8953b5eea59beba20abc241d74ca9d8a0c34dc8a6ca7dceaf1,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
1becfb684a717b9df25d4616ff8789d98a0537ccd3d372bb3526d58997fccd79,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
4eacd794d29c9d8e5beea527c907b63228c3064ff976616e5a04598a837ec0fb,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
51d3cd7f37a32e6bb65ab1e5024aecf3402b21e933493afa5d9eaa62c3c1dfef,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
4af30e4b1175a511eb10c0e8ee6298d3357f7ad082468359a5655a6a3df1aa7d,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
4b1614bc6ecc6c6e9801df93f5797e70b2ef59471aea1fb5ddcb7ad12c58523a,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Hibernating / Lost
6ab3517b21a8ac1e3fbf24f4b08ef14f8802503c3e066469a97ec4f02fb2c9f5,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Promising / Needs Attention
44e62e77d24f067060953da2cb9154c64e4f591a3aaa6eec9978cb7d5bf1d196,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Promising / Needs Attention
56986887410d507b9831b77538275abc03da1edd3405753931c981eee77aff7a,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Recent Potential
185535a19572799474f56265c4a894fb0cb911f6e099842de07ddfac0422afb6,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Recent Potential
773830206a0e75d83938a441036177b85e7a31cdcb6587e2fc02ccc9bcef9793,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Recent Potential
5474f7a459da830e6a4dfbb45b5e72fcc38e147cef4d14fb74e52fa39dbd715d,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Recent Potential
4ff7d23bc1f5d2d69596c031e99bb79e0c3c0bdb1e6360bc699dcb60e96ec009,1,1,0.010153,0.0,0.32678647381815895,0.08369011116614891,0,Recent Potential
155c4d7a22b6281bfdb16213cc584bf19f6eda757aac6fabe42ed35ffba5d86f,1,1,0.011186,0.0,0.32678647381815895,0.09220502152118011,0,Hibernating / Lost
458899e9ee9c6afee6ecdda86b789bc7f1de0961ace76d8955a8dc023986ce88,1,1,0.011508,0.0,0.32678647381815895,0.0948592336550814,0,Recent Potential
548060741cf1a2ef23c3c5b5dd37f5c92bd77cfe8cdb4c216c2d09af911fbe16,1,1,0.011508,0.0,0.32678647381815895,0.0948592336550814,0,Recent Potential
6766da1010decd5a5d699e8320a7ef48b497ef20e32798a40e85d44c7ba1c027,1,1,0.011508,0.0,0.32678647381815895,0.0948592336550814,0,Recent Potential
69740219c3e962b6693f154bea3d008a2f9e012ba0cf25fb4ce45b67520798cc,1,2,0.011831,0.0,0.6535729476363179,0.0975216886838085,0,Hibernating / Lost
4e5e3b194220751abc117fc0519b97e715ea81c580196c2d4259d7dda5132d63,1,1,0.011847,0.0,0.32678647381815895,0.097653575001021,0,Hibernating / Lost
642294fb94c9d85a251a0e953c55312c8b50edae0daec114fa64419f1e234d83,1,1,0.011847,0.0,0.32678647381815895,0.097653575001021,0,Hibernating / Lost
5940a88aaf4849ad5a10f8eb3854076c21faf3f37089f1712b6901fc193e7038,1,1,0.011847,0.0,0.32678647381815895,0.097653575001021,0,Hibernating / Lost
66101a03d1d2affd9009bb2cbdee72443e31fcb2d7e10f997d60f1bcde2da1b7,1,1,0.011847,0.0,0.32678647381815895,0.097653575001021,0,Recent Potential
1849e9347ee50bad91d3558bd0cc00e5446e41830d1c433e3667b4c0a6f1bbc2,1,1,0.011847,0.0,0.32678647381815895,0.097653575001021,0,Recent Potential
77a01f9a53e42a675fa137a696f09690324a141d597528a8039a1c6880e2d1dd,1,2,0.012153,0.0,0.6535729476363179,0.10017590081770981,0,Loyal Customers
7dd6bc83a8f7844fa7a83477ff8de2ea48f85ea61e89514b1a3e5f1280278e7f,1,1,0.012695,0.0,0.32678647381815895,0.1046435498132828,0,Hibernating / Lost
6992c4473bf0f87f82b8d3cd5b409821d4a51492499db592fecd04eafabe4cd2,1,1,0.012695,0.0,0.32678647381815895,0.1046435498132828,0,Promising / Needs Attention
1b2fb96c64463c7a910495d9a2defc36ec67a2e2fb9cbd63283ad54ae7781c53,1,2,0.013525,0.0,0.6535729476363179,0.11148515251868059,0,Loyal Customers
4a9f57008a28698b8f691fc0315aff238e0e5e7f0fb1ede962f0814a359c626c,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
5376c2e7fabf605e031f25e0d9c6f11ec079e662a0c7b22c1824de1306682780,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
526b42e34664b24879dc5b65efaabddbaa039698cc3633b7110150b1307f5204,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
6f037c79b24b43c85498fe69af33e3f2469918ca617ca997357f763e85ff89ad,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
5fe98ed9930d7b908a014ff91b8d897c0141bfa9e597984771a3647a30cbf236,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
679e464219e56187fd1bb0ca0eb8c49d2eed96d9ed4923abf8902a50e58004dc,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
1e626b10c9dc3c45396ad39ca1a92bae772eeda4bb149ca9fe52fbab87bceea3,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
5851517464a04a72d5e50a545d91133d4f0349ec0a6222db39d12b17d6de619a,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
5a3ef3894a65fd05e83dca6d02783179e0286b3743a05ba660cfa919571d5660,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
47323a0430418b9a396c041dcdfd8822eaa3405746321802eb7e666d2178f22c,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
13d3335f74b7986a35ea9de795cd8a64c611c8a11b866356fc8f9e55571bf966,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
16b00809d85faa36229ad0143a8910ce02120cd035e98c6a78d08eba7f100027,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
5b683fb3e3e1e31899c47fcfd9e0f9de4965937116fd6178906c8dcb6ddb0d93,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Hibernating / Lost
66ef2778681220085084e3ed4bc10a7bf699fc8697a8105ddcae439fe705ff36,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Promising / Needs Attention
56838efcc44b08542003831d26777fc7e9aa8470f02bc11c4ebf88c76303429c,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Promising / Needs Attention
60abbc3cb203c50f97d88824ada182e09669cf338aedd70efa9d94902b0aa95f,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Promising / Needs Attention
3f9fa9803753eaaffa91b59ad758e8e5f04b6b7cdd47dcedb5e7ea5e4d856e78,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
4b9ab6ae76e45ffe24d9f453e4e5edd5c0311a0247b0f6966cc99926e525d82f,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
7e1a8794a4bc2ff22223e06b162a0589ef755273a98165f9dde25fda900c7ebc,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
6d075500c3dfb7d36b746a5a5ac19b651db3484762ebed68bbb14c9767320ffb,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
4f1c0d44732cec4ae3d0a00e6571b76b8d0c9c119bb557c1ab4c4ac4a640ff51,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
74070fa3f2ca3a4d3ecf04b1e93342f4005cf7fc1442d9895c6b05a797ba7506,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
6bced0534e2b468f4740927d177977fa69edf4c367cfe8190d1a579339e1339e,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
135c2f97a9adac9f16f0a00081e14e195cae94bb6b0cfefb603a18a509c57105,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
58b3484982047d4dadd77a66f6b30e9740a7932311c73c66b5b265348bfe81d0,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
745c4725cb4b54fc7acbedab4fc3edcef8c4f1e592d310afce7f1901ad9fe702,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
61249d1c98438bcbd4001ef80961ef0534d2d973855460357823edbf2c539dd1,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
6128ddb6ef29a944bc2c49d5f3c66ad733a0f73bea60ada122fb696e92fe69df,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
678ef022893ae5d44b4c3328ac55931c9ea8ae1a89b2a609a10f712841bb976d,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
1cd507f7e3da66e403b8c223e208daeec1547f40ad65bd3316c95aea5800d0de,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
1c7cdd73c4bc205f1476d8732357ef3f2db5c4f6b8d081f85014203b60b500f4,1,1,0.013542,0.0,0.32678647381815895,0.11162528173071885,0,Recent Potential
169eb508c81de92435be9779ff340696af5b2bf5599ebe5cd1eb580bd7d09ff7,1,2,0.013695,0.0,0.6535729476363179,0.11288644463906326,0,At Risk
60a0664056e8f6d06eb352132617625b23cfb169033656e7a79418e08cb28b18,1,1,0.01439,0.0,0.32678647381815895,0.11861525654298068,0,Hibernating / Lost
4139fa4ae6a00fc4bbb223fd542de0b3e1c9a359b01a01edb208a09b1658b3fc,1,2,0.01522,0.0,0.6535729476363179,0.12545685924837843,0,Loyal Customers
166e7aa259d99589b426683819db0d83ae7dbd8fa2419e4c3fa2e47ea3155e5a,1,2,0.01522,0.0,0.6535729476363179,0.12545685924837843,0,Loyal Customers
3fb9cb3f3e0ecab22b6c3e6d622bdcafdf0c664a34d4a50a573f41f4285f90e3,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Hibernating / Lost
55338702582147606ac999a49bdca2fa978b0900672ff8cde05678d430e3130e,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Hibernating / Lost
1850f27d4396a3b0b8ab72a90d4dc24771ef2f051e09bd59dd0addb14bb802f7,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Hibernating / Lost
4da23d7449eb7835a062ebc63a0c6e50708102b32f24c01349700df9787f4b9b,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Hibernating / Lost
7a299ef9c003e3bc1d02dcaec53903d30d332cf5f4f32e58046a46984fbf4fdf,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Promising / Needs Attention
7ad90099550340efd42ff984fd302f072f95fc30cd2ba2a2d8d0a12a8e9449ef,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Promising / Needs Attention
77dbc9fd676d9c2fc9c3a62fa23c37232fdb28ab7cc093affabc8cc70c0115b2,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Promising / Needs Attention
4555f906451d0e30cf541e19a7580629018e2e0dcdfbe8b9a1c626b62370d39c,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Recent Potential
55ca24d800da3dd14dc2732ed67287f35d4524945308099d472ae9b92058edd6,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Recent Potential
71ed6a5f3c3d9149cbfc5c74dcf53ebad136c9be5dd708c8031d803e71d7c834,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Recent Potential
1275b05785fe70c9c8e791c909367caa28044908910e72df79a7fc236a0098a0,1,1,0.015237,0.0,0.32678647381815895,0.12559698846041673,0,Recent Potential
129d1ca0c8c527c503ee028505d86c8ab97650e06be1a105bd9924180d319794,1,2,0.016424,0.0,0.6535729476363179,0.1353813046186181,0,Loyal Customers
10692ce55cf6dcc414dea225532fa4e76ad8f323e45c9658e1d4e77545874e10,1,2,0.016915,0.0,0.6535729476363179,0.13942856597807632,0,Hibernating / Lost
72dfd5228539a9c0e8fd38f658b19cbd254a6fe9d2ebe59e44804ec9bd82d8fb,1,2,0.016915,0.0,0.6535729476363179,0.13942856597807632,0,Loyal Customers
1e8411e6edea5bd302365181106873b5ae9dca1fa76885447ed7f926e122eb1f,1,2,0.016915,0.0,0.6535729476363179,0.13942856597807632,0,Loyal Customers
65f8423a8697077867a6c9f0b3b0fa05a5ccf49c00ccddacd6415390bc05f3b9,1,3,0.016915,0.0,0.9803594214544769,0.13942856597807632,0,Loyal Customers
740d604aa8ad29d3baf72dc05b93c3170ab0032b7283803b51d380aa960bbc83,1,3,0.016915,0.0,0.9803594214544769,0.13942856597807632,0,Loyal Customers
541e685b108760e23171baf1b9fa61a99b8e02c27e8fc51ad8b1ad943d7d6ce7,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
55eac510b4d2c785bc0b44a91f9c2ddd670533068ad3d64d90b8ad8122ca4439,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5c69129c254beaa9a0bf7e0c9270b44bc2bcbd0605ce67604355c32e98e44350,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5cf605e86bbee8656892cad6a3fabe2ff52e7f9ad22b4fb763f6f8bda7010876,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
3f1509bd0417ce843baf13d72894b838e7392de4ddcc070877ddb9f091653858,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
412f36e6e20b8c8b04e9e264b417665d9642d6deeeb7258fd6c5f291706bf6f0,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
7253db0286d34e996e7097d3d270da42dcec74083820cd6a517bde3953c66e99,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
713c8dfa1a356b4ffbcaacb9ff39abd62942576a00fcfffc9a77dc52bc939d2b,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
7a7fd50ce2776b4f1b910c5785dc39060c76506083d68ab0fc2a1ebf70a4ccf5,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
793f3a772a2ef46f26bb5618c198ae579104be9a7425fe25cb7dad8fbf495527,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
63c7dec3f06bbab3cbb81101b361d7ac522fd66bc5fd90073a9a7d0b4ca107c3,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
67f855938804da88bc6bf3a3bb8cd6b99c13d90728a9022ee13509ce628cc1f8,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
1e1f9511f94bd40cc90c849091ad569cc149afa2de5f75e2c6e1f503841e35ae,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5666e55bd94f8b0dc22b83b049b82fccd229ab8e5708547cca59e53301c3c329,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
4f42ee39588c599eec8a3deb08dc90aed86ad2ce94749f8668ff7a0a01869e89,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5b14979ef1e5815ff394a538b1fba8fc964f746ef47b531cb251fe558e94de1c,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
3fde339bfc0651a71dd97cdbf7106573588bdd155c9bb21dfdb25b2a055dc2a4,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
4dee4e5cbc8562e1cd3e7057e96a09bb782a75b059fd9045254eb8561bd36772,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
7cac7e671366db15245dc21b0bba43c811365b4563f6fa895d7c529073c44ff2,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5eb5cb14d1ec80e8c2fd5539edd0464266465de9580359eccecdd0d8a9fd8153,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
66fc1a29a90f01fe4d9b5e6f00d3e6fc803a4b5ffafbc7b3f3bcd389ea510a87,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
1d735b5091a87d666e76bce28f0bcb2c837b4559bc447d0359e179b4fa7c4188,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5c28fae280ebe49a2d0083604393406a9b64311e37940cc7ac2f8f1b89704fbc,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
43d981f59036a2c2a2a956c3fe541556e5e364031fc62ed0138c1bd68dc6cac2,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
43fce6ced843c0e96f7c6c0e7740dc0b4f7d90a92bcf65ab5404dd1890a000f6,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
424c0d1a9110e8635d5cfcf04332602e9709d7563f9c22d709f3d6c859ad286d,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
4c4154826e80f2cc1fa5d6ba90b2a443bea0b6916e29fe79c560644c0c708d96,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
4e69ef94d9f827c40d8d204fa87964458ea3283f09849113daeaeef2d2116ef6,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
6e2b64c52ea3d6871693214818e978f43bdb600cd70f9a73d8d8627b4d87ea6d,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
16b50fcc5eeddc743649436d5aac4d11fa46ce9835ebd001d70100fb1cf261e2,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
0ff3377c5abc7f1993ad1f8d890330b86a7ccec52fadfc7a5cf99e2dd66ecd65,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
5335c41e1dd29df1ad31c95767d3b6d9eabadf827b930dbffe390714ee4f78f2,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
53e3114ae37a37e34bff55eee908864ac2ca7b4204c2dc07675e6bda9f95f20c,1,1,0.016932,0.0,0.32678647381815895,0.13956869519011458,0,Hibernating / Lost
